Time,"Boost pressure","Coolant temperature","Current battery voltage","Intake air temperature","Oil pressure","Oil temperature","Air mass flow","Lambda actual value","Target air mass flow"
504.091,0.00,205.27,14840.00,127.85,2.57,210.20,16.00,0.98,16.80
504.241,0.00,205.27,14840.00,127.85,2.57,210.20,16.00,0.97,16.80
504.391,0.00,205.27,14840.00,127.85,2.57,210.20,16.00,0.97,16.70
504.541,0.00,205.27,14840.00,127.85,2.57,210.20,16.00,0.97,16.70
504.694,0.00,205.27,14840.00,127.85,2.57,210.20,16.00,0.97,16.70
504.871,0.00,205.27,14840.00,127.85,2.57,210.20,16.00,0.97,16.70
505.021,0.00,205.27,14840.00,127.85,2.57,210.20,16.00,0.97,16.70
505.171,0.00,205.27,14840.00,127.85,2.50,210.20,16.00,0.97,16.70
505.321,0.00,205.27,14840.00,127.85,2.50,210.20,16.00,0.97,16.70
505.471,0.00,205.27,14840.00,127.85,2.50,210.20,16.00,0.97,16.70
