Time,"Oil pressure","Oil temperature","Coolant temperature","Actual speed","Actual gear","Engine speed","Throttle valve angle from potentiometer 1","Air mass flow","Fuel mass flow","Intake air temperature","Lambda actual value","Boost pressure","Boost pressure raw value","Current battery voltage"
145.893,2.62,228.20,220.93,0.00,3.00,1737.50,4.62,16.00,1.30,119.75,0.91,0.02,1.04,14940.00
146.040,2.62,228.20,220.93,0.00,3.00,1737.50,4.62,16.00,1.30,119.75,0.91,0.02,1.04,14940.00
146.193,2.62,228.20,220.93,0.00,3.00,1737.50,4.62,16.00,1.30,119.75,0.90,0.02,1.04,14940.00
146.340,2.62,228.20,220.93,0.00,3.00,1737.50,4.62,16.00,1.30,119.75,0.90,0.02,1.04,14940.00
146.493,2.62,228.20,220.93,0.00,3.00,1737.50,4.62,16.00,1.30,119.75,0.90,0.02,1.04,14940.00
146.640,2.62,228.20,220.93,0.00,3.00,1737.50,4.62,16.00,1.30,119.75,0.90,0.02,1.04,14620.00
146.820,2.51,228.20,220.93,0.00,3.00,1737.50,4.62,16.00,1.30,119.75,0.90,0.02,1.04,14620.00
146.974,2.51,228.20,220.93,0.00,3.00,1737.50,4.62,16.00,1.30,119.75,0.90,0.02,1.04,14620.00
147.121,2.51,228.20,219.49,0.00,3.00,1737.50,4.62,16.00,1.30,119.75,0.90,0.02,1.04,14620.00
147.270,2.51,228.20,219.49,0.00,3.00,1737.50,4.62,16.00,1.30,119.75,0.90,0.02,1.04,14620.00
147.421,2.51,228.20,219.49,0.00,2.00,1737.50,4.62,16.00,1.30,119.75,0.90,0.02,1.04,14620.00
147.574,2.51,228.20,219.49,0.00,2.00,2239.50,4.62,16.00,1.30,119.75,0.90,0.02,1.04,14620.00
147.720,2.51,228.20,219.49,0.00,2.00,2239.50,6.85,16.00,1.30,119.75,0.90,0.02,1.04,14620.00
147.874,2.51,228.20,219.49,0.00,2.00,2239.50,6.85,20.00,1.30,119.75,0.90,0.02,1.04,14620.00
148.020,2.51,228.20,219.49,0.00,2.00,2239.50,6.85,20.00,1.70,119.75,0.90,0.02,1.04,14620.00
148.174,2.51,228.20,219.49,0.00,2.00,2239.50,6.85,20.00,1.70,119.75,0.90,0.02,1.04,14620.00
148.321,2.51,228.20,219.49,0.00,2.00,2239.50,6.85,20.00,1.70,119.75,0.90,0.02,1.04,14620.00
148.474,2.51,228.20,219.49,0.00,2.00,2239.50,6.85,20.00,1.70,119.75,0.90,0.03,1.04,14620.00
148.621,2.51,228.20,219.49,0.00,2.00,2239.50,6.85,20.00,1.70,119.75,0.90,0.03,1.05,14620.00
148.771,2.51,228.20,219.49,0.00,2.00,2239.50,6.85,20.00,1.70,119.75,0.90,0.03,1.05,13240.00
148.920,2.90,228.20,219.49,0.00,2.00,2239.50,6.85,20.00,1.70,119.75,0.90,0.03,1.05,13240.00
149.074,2.90,228.20,219.49,0.00,2.00,2239.50,6.85,20.00,1.70,119.75,0.90,0.03,1.05,13240.00
149.220,2.90,228.20,218.77,0.00,2.00,2239.50,6.85,20.00,1.70,119.75,0.90,0.03,1.05,13240.00
149.400,2.90,228.20,218.77,0.00,2.00,2239.50,6.85,20.00,1.70,119.75,0.90,0.03,1.05,13240.00
149.550,2.90,228.20,218.77,0.00,2.00,2239.50,6.85,20.00,1.70,119.75,0.90,0.03,1.05,13240.00
149.700,2.90,228.20,218.77,0.00,2.00,2188.00,6.85,20.00,1.70,119.75,0.90,0.03,1.05,13240.00
149.850,2.90,228.20,218.77,0.00,2.00,2188.00,5.23,20.00,1.70,119.75,0.90,0.03,1.05,13240.00
150.001,2.90,228.20,218.77,0.00,2.00,2188.00,5.23,16.00,1.70,119.75,0.90,0.03,1.05,13240.00
150.183,2.90,228.20,218.77,0.00,2.00,2188.00,5.23,16.00,1.70,119.75,0.90,0.03,1.05,13240.00
150.331,2.90,228.20,218.77,0.00,2.00,2188.00,5.23,16.00,1.70,119.75,0.90,0.03,1.05,13240.00
150.483,2.90,228.20,218.77,0.00,2.00,2188.00,5.23,16.00,1.70,119.75,0.96,0.03,1.05,13240.00
150.661,2.90,228.20,218.77,0.00,2.00,2188.00,5.23,16.00,1.70,119.75,0.96,0.03,1.05,13240.00
150.810,2.90,228.20,218.77,0.00,2.00,2188.00,5.23,16.00,1.70,119.75,0.96,0.03,1.05,13240.00
150.961,2.90,228.20,218.77,0.00,2.00,2188.00,5.23,16.00,1.70,119.75,0.96,0.03,1.05,13160.00
151.110,2.89,228.20,218.77,0.00,2.00,2188.00,5.23,16.00,1.70,119.75,0.96,0.03,1.05,13160.00
151.261,2.89,228.20,218.77,0.00,2.00,2188.00,5.23,16.00,1.70,119.75,0.96,0.03,1.05,13160.00
151.410,2.89,228.20,217.87,0.00,2.00,2188.00,5.23,16.00,1.70,119.75,0.96,0.03,1.05,13160.00
151.560,2.89,228.20,217.87,0.00,2.00,2188.00,5.23,16.00,1.70,119.75,0.96,0.03,1.05,13160.00
151.711,2.89,228.20,217.87,0.00,2.00,2188.00,5.23,16.00,1.70,119.75,0.96,0.03,1.05,13160.00
151.861,2.89,228.20,217.87,0.00,2.00,2373.00,5.23,16.00,1.70,119.75,0.96,0.03,1.05,13160.00
152.011,2.89,228.20,217.87,0.00,2.00,2373.00,20.50,16.00,1.70,119.75,0.96,0.03,1.05,13160.00
152.160,2.89,228.20,217.87,0.00,2.00,2373.00,20.50,140.00,1.70,119.75,0.96,0.03,1.05,13160.00
152.310,2.89,228.20,217.87,0.00,2.00,2373.00,20.50,140.00,11.30,119.75,0.96,0.03,1.05,13160.00
152.461,2.89,228.20,217.87,0.00,2.00,2373.00,20.50,140.00,11.30,118.40,0.96,0.03,1.05,13160.00
152.610,2.89,228.20,217.87,0.00,2.00,2373.00,20.50,140.00,11.30,118.40,0.96,0.03,1.05,13160.00
152.761,2.89,228.20,217.87,0.00,2.00,2373.00,20.50,140.00,11.30,118.40,0.96,0.27,1.05,13160.00
152.911,2.89,228.20,217.87,0.00,2.00,2373.00,20.50,140.00,11.30,118.40,0.96,0.27,1.29,13160.00
153.061,2.89,228.20,217.87,0.00,2.00,2373.00,20.50,140.00,11.30,118.40,0.96,0.27,1.29,13220.00
153.240,4.19,228.20,217.87,0.00,2.00,2373.00,20.50,140.00,11.30,118.40,0.96,0.27,1.29,13220.00
153.394,4.19,228.20,217.87,0.00,2.00,2373.00,20.50,140.00,11.30,118.40,0.96,0.27,1.29,13220.00
153.541,4.19,228.20,217.15,0.00,2.00,2373.00,20.50,140.00,11.30,118.40,0.96,0.27,1.29,13220.00
153.693,4.19,228.20,217.15,0.00,2.00,2373.00,20.50,140.00,11.30,118.40,0.96,0.27,1.29,13220.00
153.841,4.19,228.20,217.15,0.00,3.00,2373.00,20.50,140.00,11.30,118.40,0.96,0.27,1.29,13220.00
153.994,4.19,228.20,217.15,0.00,3.00,2254.00,20.50,140.00,11.30,118.40,0.96,0.27,1.29,13220.00
154.141,4.19,228.20,217.15,0.00,3.00,2254.00,23.25,140.00,11.30,118.40,0.96,0.27,1.29,13220.00
154.293,4.19,228.20,217.15,0.00,3.00,2254.00,23.25,204.00,11.30,118.40,0.96,0.27,1.29,13220.00
154.440,4.19,228.20,217.15,0.00,3.00,2254.00,23.25,204.00,15.10,118.40,0.96,0.27,1.29,13220.00
154.593,4.19,228.20,217.15,0.00,3.00,2254.00,23.25,204.00,15.10,117.05,0.96,0.27,1.29,13220.00
154.740,4.19,228.20,217.15,0.00,3.00,2254.00,23.25,204.00,15.10,117.05,1.00,0.27,1.29,13220.00
154.904,4.19,228.20,217.15,0.00,3.00,2254.00,23.25,204.00,15.10,117.05,1.00,0.52,1.29,13220.00
155.040,4.19,228.20,217.15,0.00,3.00,2254.00,23.25,204.00,15.10,117.05,1.00,0.52,1.52,13220.00
155.190,4.19,228.20,217.15,0.00,3.00,2254.00,23.25,204.00,15.10,117.05,1.00,0.52,1.52,13160.00
155.340,4.47,228.20,217.15,0.00,3.00,2254.00,23.25,204.00,15.10,117.05,1.00,0.52,1.52,13160.00
155.490,4.47,228.20,217.15,0.00,3.00,2254.00,23.25,204.00,15.10,117.05,1.00,0.52,1.52,13160.00
155.640,4.47,228.20,217.15,0.00,3.00,2254.00,23.25,204.00,15.10,117.05,1.00,0.52,1.52,13160.00
155.790,4.47,228.20,217.15,0.00,3.00,2254.00,23.25,204.00,15.10,117.05,1.00,0.52,1.52,13160.00
155.941,4.47,228.20,217.15,0.00,5.00,2254.00,23.25,204.00,15.10,117.05,1.00,0.52,1.52,13160.00
156.090,4.47,228.20,217.15,0.00,5.00,2297.50,23.25,204.00,15.10,117.05,1.00,0.52,1.52,13160.00
156.240,4.47,228.20,217.15,0.00,5.00,2297.50,21.81,204.00,15.10,117.05,1.00,0.52,1.52,13160.00
156.391,4.47,228.20,217.15,0.00,5.00,2297.50,21.81,144.00,15.10,117.05,1.00,0.52,1.52,13160.00
156.541,4.47,228.20,217.15,0.00,5.00,2297.50,21.81,144.00,9.80,117.05,1.00,0.52,1.52,13160.00
156.691,4.47,228.20,217.15,0.00,5.00,2297.50,21.81,144.00,9.80,115.70,1.00,0.52,1.52,13160.00
156.841,4.47,228.20,217.15,0.00,5.00,2297.50,21.81,144.00,9.80,115.70,0.98,0.52,1.52,13160.00
156.991,4.47,228.20,217.15,0.00,5.00,2297.50,21.81,144.00,9.80,115.70,0.98,0.39,1.52,13160.00
157.141,4.47,228.20,217.15,0.00,5.00,2297.50,21.81,144.00,9.80,115.70,0.98,0.39,1.37,13160.00
157.291,4.47,228.20,217.15,0.00,5.00,2297.50,21.81,144.00,9.80,115.70,0.98,0.39,1.37,13120.00
157.441,3.63,228.20,217.15,0.00,5.00,2297.50,21.81,144.00,9.80,115.70,0.98,0.39,1.37,13120.00
157.591,3.63,230.00,217.15,0.00,5.00,2297.50,21.81,144.00,9.80,115.70,0.98,0.39,1.37,13120.00
